listing_id,date
14154418,2016-10-13
14154418,2016-10-16
14154418,2016-10-17
14154418,2016-10-20
14154418,2016-10-27
14154418,2016-10-31
14154418,2016-11-01
14154418,2016-11-02
14154418,2016-11-04
14154418,2016-11-07
14154418,2016-11-10
14154418,2016-11-15
14154418,2016-12-08
14154418,2016-12-11
14154418,2016-12-16
14154418,2016-12-18
14154418,2016-12-21
14154418,2016-12-26
14154418,2016-12-29
14154418,2017-01-02
14154418,2017-01-06
14154418,2017-01-08
14154418,2017-01-16
14154418,2017-01-29
14154418,2017-03-05
14154418,2017-03-10
14154418,2017-03-15
14154418,2017-03-19
14154418,2017-03-29
14154418,2017-04-02
14154418,2017-04-05
14154418,2017-04-07
14154418,2017-04-11
14154418,2017-04-17
14154418,2017-05-07
11544445,2016-05-04
11544445,2016-05-24
11544445,2016-06-20
11544445,2016-07-19
11544445,2016-08-23
11544445,2016-09-12
11544445,2016-10-31
11544445,2016-12-04
11544445,2017-02-27
16437565,2017-01-29
16437565,2017-02-05
17025057,2017-04-07
17025057,2017-04-23
17025057,2017-04-30
17025057,2017-05-07
14055115,2016-08-03
14055115,2016-08-09
14055115,2016-08-18
14055115,2016-08-18
14055115,2016-08-24
14055115,2016-08-27
14055115,2016-08-29
14055115,2016-09-05
14055115,2016-09-19
14055115,2016-09-20
14055115,2016-09-23
14055115,2016-09-30
14055115,2016-10-02
14055115,2016-10-04
14055115,2016-10-07
14055115,2016-10-09
14055115,2016-10-11
14055115,2016-10-18
14055115,2016-10-30
14055115,2016-11-04
14055115,2016-11-09
14055115,2016-11-11
14055115,2016-11-13
14055115,2016-11-18
14055115,2016-11-26
14055115,2016-12-04
14055115,2017-02-09
14055115,2017-02-13
14055115,2017-02-20
14055115,2017-03-02
14055115,2017-03-03
14055115,2017-03-11
14055115,2017-03-16
14055115,2017-03-28
14055115,2017-04-06
14055115,2017-04-11
14055115,2017-04-21
14055115,2017-04-22
14055115,2017-04-23
14055115,2017-04-25
14943884,2016-09-11
14943884,2016-09-17
14943884,2016-10-11
14943884,2016-10-25
14943884,2016-11-01
14943884,2016-11-07
14943884,2016-11-22
14943884,2016-11-25
14943884,2016-12-05
14943884,2016-12-17
14943884,2016-12-21
14943884,2016-12-25
14943884,2017-01-17
14943884,2017-02-20
14943884,2017-02-24
14943884,2017-03-05
14943884,2017-03-09
14943884,2017-03-12
14943884,2017-03-21
14943884,2017-03-27
14943884,2017-04-07
14943884,2017-04-16
9323101,2016-01-06
9323101,2016-02-14
9323101,2016-03-13
9323101,2016-03-19
9323101,2016-03-20
9323101,2016-03-28
9323101,2016-04-04
9323101,2016-04-07
9323101,2016-04-10
9323101,2016-04-15
9323101,2016-04-17
9323101,2016-05-10
9323101,2016-05-16
9323101,2016-05-22
9323101,2016-05-24
9323101,2016-06-08
9323101,2016-06-12
9323101,2016-06-15
9323101,2016-06-23
9323101,2016-06-25
9323101,2016-07-09
9323101,2016-07-11
9323101,2016-07-26
9323101,2016-07-28
9323101,2016-07-31
9323101,2016-08-13
9323101,2016-08-14
9323101,2016-08-19
9323101,2016-08-21
9323101,2016-08-28
9323101,2016-09-29
9323101,2016-10-10
9323101,2016-10-15
9323101,2016-10-16
9323101,2016-10-22
9323101,2016-10-29
9323101,2016-10-30
9323101,2016-11-06
9323101,2016-11-07
9323101,2016-11-13
9323101,2017-02-26
9323101,2017-03-12
9323101,2017-03-19
9323101,2017-03-25
4692586,2015-06-14
4692586,2015-06-19
4692586,2015-07-07
4692586,2015-07-12
4692586,2015-07-27
4692586,2015-08-01
4692586,2015-10-10
4692586,2015-10-22
4692586,2015-12-29
4692586,2016-03-18
4692586,2016-05-01
4692586,2016-06-10
4692586,2016-06-20
4692586,2016-06-30
12493755,2016-04-23
12493755,2016-04-24
12493755,2016-05-08
12493755,2016-05-31
12493755,2016-06-17
12493755,2016-06-29
12493755,2016-07-11
12493755,2016-07-23
12493755,2016-07-30
12493755,2016-08-01
12493755,2016-08-11
12493755,2016-08-19
12493755,2016-08-19
12493755,2016-08-21
12493755,2016-08-25
12493755,2016-08-28
12493755,2016-08-30
12493755,2016-09-03
12493755,2016-09-03
12493755,2016-09-05
12493755,2016-09-11
12493755,2016-10-05
12493755,2016-10-08
12493755,2016-10-11
12493755,2016-10-17
12493755,2016-10-26
12493755,2016-10-27
12493755,2016-11-01
12493755,2016-11-04
12493755,2016-11-19
12493755,2016-11-20
12493755,2016-11-21
12493755,2016-11-29
12493755,2016-12-02
12493755,2016-12-03
12493755,2016-12-04
12493755,2016-12-11
12493755,2016-12-14
12493755,2016-12-18
12493755,2016-12-31
12493755,2017-01-05
12493755,2017-01-11
12493755,2017-01-12
12493755,2017-01-19
12493755,2017-02-05
