listing_id,date
14336139,2016-12-28
14336139,2017-01-01
14336139,2017-03-13
14336139,2017-03-19
3604820,2015-08-02
3604820,2015-08-04
3604820,2015-08-11
3604820,2015-08-13
3604820,2015-08-16
3604820,2015-08-22
3604820,2015-08-24
3604820,2015-09-08
3604820,2015-09-13
3604820,2015-09-30
3604820,2015-10-04
3604820,2015-10-05
3604820,2015-10-12
3604820,2015-10-19
3604820,2015-10-26
3604820,2015-12-30
3604820,2016-01-10
3604820,2016-01-12
3604820,2016-01-19
3604820,2016-02-21
3604820,2016-02-28
3604820,2016-03-20
3604820,2016-04-05
3604820,2016-04-24
3604820,2016-04-25
3604820,2016-04-30
3604820,2016-05-08
3604820,2016-05-12
3604820,2016-05-16
3604820,2016-05-17
3604820,2016-05-19
3604820,2016-05-21
3604820,2016-05-28
3604820,2016-06-01
3604820,2016-06-06
3604820,2016-06-20
3604820,2016-06-28
3604820,2016-07-06
3604820,2016-07-16
3604820,2016-07-18
3604820,2016-07-26
3604820,2016-08-09
3604820,2016-08-15
3604820,2016-08-18
3604820,2016-08-22
3604820,2016-08-29
3604820,2016-10-16
3604820,2017-02-12
15481475,2016-10-14
15481475,2016-10-23
15481475,2016-11-06
15481475,2017-02-19
14555908,2016-09-05
14555908,2016-09-08
14555908,2016-09-12
14555908,2016-09-14
14555908,2016-09-18
14555908,2016-09-22
14555908,2016-09-25
14555908,2016-09-27
14555908,2016-10-01
14555908,2016-10-05
14555908,2016-10-07
14555908,2016-10-10
14555908,2016-10-13
14555908,2016-10-16
14555908,2016-10-17
14555908,2016-10-19
14555908,2016-10-21
14555908,2016-10-23
14555908,2016-10-25
14555908,2016-10-29
14555908,2016-11-07
14555908,2016-11-10
14555908,2016-11-13
14555908,2016-11-17
14555908,2016-11-21
14555908,2016-11-30
14555908,2016-12-07
14555908,2016-12-12
14555908,2016-12-15
14555908,2016-12-16
14555908,2016-12-23
14555908,2016-12-26
14555908,2016-12-29
14555908,2016-12-30
14555908,2017-01-10
14555908,2017-01-13
14555908,2017-01-15
14555908,2017-01-20
14555908,2017-01-30
14555908,2017-02-03
14555908,2017-02-05
14555908,2017-02-11
14555908,2017-02-14
14555908,2017-02-17
14555908,2017-02-20
14555908,2017-03-03
14555908,2017-03-06
14555908,2017-03-09
14555908,2017-03-13
14555908,2017-03-20
4241530,2014-11-05
4241530,2014-11-11
4241530,2014-11-14
4241530,2014-11-19
4241530,2014-11-24
4241530,2014-12-02
4241530,2014-12-03
4241530,2014-12-04
4241530,2014-12-05
4241530,2014-12-06
4241530,2014-12-07
4241530,2014-12-10
4241530,2014-12-12
4241530,2014-12-15
4241530,2014-12-16
4241530,2014-12-17
4241530,2014-12-19
4241530,2014-12-20
4241530,2014-12-21
4241530,2014-12-22
4241530,2014-12-24
4241530,2014-12-27
4241530,2014-12-30
4241530,2015-01-01
4241530,2015-01-02
4241530,2015-01-06
4241530,2015-01-08
4241530,2015-01-12
4241530,2015-01-13
4241530,2015-01-16
4241530,2015-01-18
4241530,2015-01-23
4241530,2015-01-25
4241530,2015-01-29
4241530,2015-02-01
4241530,2015-02-02
4241530,2015-02-06
4241530,2015-02-11
4241530,2015-02-20
4241530,2015-02-24
4241530,2015-02-27
4241530,2015-02-28
4241530,2015-03-03
4241530,2015-03-07
4241530,2015-03-12
4241530,2015-03-15
4241530,2015-03-29
4241530,2015-03-31
4241530,2015-04-01
4241530,2015-04-03
4241530,2015-04-06
4241530,2015-04-09
4241530,2015-04-14
4241530,2015-04-17
4241530,2015-04-19
4241530,2015-04-21
4241530,2015-04-24
4241530,2015-04-25
4241530,2015-04-26
4241530,2015-05-05
4241530,2015-05-13
4241530,2015-05-15
4241530,2015-05-20
4241530,2015-05-25
4241530,2015-05-26
4241530,2015-05-28
4241530,2015-05-31
4241530,2015-06-01
4241530,2015-06-06
4241530,2015-06-10
4241530,2015-06-12
4241530,2015-06-16
4241530,2015-06-20
4241530,2015-06-28
4241530,2015-07-02
4241530,2015-07-07
4241530,2015-07-11
4241530,2015-07-12
4241530,2015-07-13
4241530,2015-07-24
4241530,2015-07-31
4241530,2015-08-02
4241530,2015-08-03
4241530,2015-08-07
4241530,2015-08-17
4241530,2015-08-18
4241530,2015-08-26
4241530,2015-08-29
4241530,2015-08-30
4241530,2015-08-31
4241530,2015-09-04
4241530,2015-09-10
4241530,2015-09-12
4241530,2015-09-17
4241530,2015-09-25
4241530,2015-09-30
4241530,2015-10-04
4241530,2015-10-06
4241530,2015-10-17
4241530,2015-10-24
4241530,2015-10-31
4241530,2015-11-04
4241530,2015-11-05
4241530,2015-11-08
4241530,2015-11-11
4241530,2015-11-13
4241530,2015-11-14
4241530,2015-11-16
4241530,2015-12-11
4241530,2015-12-13
4241530,2015-12-14
4241530,2015-12-20
4241530,2015-12-21
4241530,2015-12-24
4241530,2016-01-01
4241530,2016-01-10
4241530,2016-01-13
4241530,2016-01-14
4241530,2016-01-27
4241530,2016-01-31
4241530,2016-02-08
4241530,2016-02-12
4241530,2016-02-17
4241530,2016-02-18
4241530,2016-02-20
4241530,2016-02-24
4241530,2016-02-29
4241530,2016-03-03
4241530,2016-03-05
4241530,2016-03-10
4241530,2016-03-17
4241530,2016-03-18
4241530,2016-03-23
4241530,2016-03-26
4241530,2016-03-27
4241530,2016-04-02
4241530,2016-04-05
4241530,2016-04-24
4241530,2016-05-01
4241530,2016-05-04
4241530,2016-05-13
4241530,2016-05-15
4241530,2016-05-22
4241530,2016-05-29
4241530,2016-05-31
4241530,2016-06-02
4241530,2016-06-09
4241530,2016-06-16
4241530,2016-06-22
4241530,2016-06-25
4241530,2016-06-28
4241530,2016-07-02
4241530,2016-07-05
4241530,2016-07-09
4241530,2016-07-14
4241530,2016-07-17
4241530,2016-07-20
4241530,2016-07-29
4241530,2016-07-31
4241530,2016-08-02
4241530,2016-08-03
4241530,2016-08-05
4241530,2016-08-14
4241530,2016-08-27
4241530,2016-08-29
4241530,2016-08-31
4241530,2016-09-04
4241530,2016-09-06
4241530,2016-09-07
4241530,2016-09-11
4241530,2016-09-16
4241530,2016-09-17
4241530,2016-09-21
4241530,2016-09-26
4241530,2016-09-27
4241530,2016-09-28
4241530,2016-09-30
4241530,2016-10-02
4241530,2016-10-04
4241530,2016-10-05
4241530,2016-10-08
4241530,2016-10-09
4241530,2016-10-17
4241530,2016-10-19
4241530,2016-10-20
4241530,2016-10-25
4241530,2016-10-26
4241530,2016-10-27
4241530,2016-11-02
4241530,2016-11-03
4241530,2016-11-05
4241530,2016-11-07
4241530,2016-11-11
4241530,2016-11-20
4241530,2016-12-02
4241530,2016-12-13
4241530,2016-12-17
4241530,2016-12-20
4241530,2016-12-23
4241530,2016-12-31
4241530,2017-01-03
4241530,2017-01-08
4241530,2017-01-12
4241530,2017-01-16
4241530,2017-01-20
4241530,2017-01-22
4241530,2017-01-25
4241530,2017-02-03
4241530,2017-02-04
4241530,2017-02-05
4241530,2017-02-08
4241530,2017-02-09
4241530,2017-02-12
4241530,2017-02-13
4241530,2017-02-14
4241530,2017-02-17
4241530,2017-02-23
4241530,2017-02-26
4241530,2017-02-27
4241530,2017-03-05
4241530,2017-03-07
4241530,2017-03-11
4241530,2017-03-14
4241530,2017-03-16
4241530,2017-03-19
4241530,2017-03-20
4241530,2017-03-27
4241530,2017-03-29
554156,2012-07-16
554156,2012-07-23
554156,2012-08-15
554156,2012-08-20
554156,2012-08-30
554156,2012-09-03
554156,2012-09-14
554156,2012-09-17
554156,2012-10-15
554156,2012-11-03
554156,2013-02-19
554156,2013-04-08
554156,2013-05-28
554156,2013-06-18
554156,2013-07-05
554156,2013-07-08
554156,2013-07-30
554156,2013-09-01
554156,2013-09-04
554156,2013-09-22
554156,2014-04-19
554156,2014-06-02
554156,2014-06-08
554156,2014-07-20
554156,2014-08-05
554156,2014-08-08
554156,2014-08-10
554156,2014-08-13
554156,2014-08-19
554156,2014-10-13
554156,2015-05-06
554156,2015-06-09
554156,2015-06-14
554156,2015-06-22
554156,2015-07-20
554156,2015-07-26
554156,2015-07-27
554156,2015-08-08
554156,2015-08-09
554156,2015-08-22
554156,2015-12-13
554156,2016-09-05
723424,2012-11-12
723424,2013-07-07
723424,2013-07-22
723424,2015-03-13
723424,2015-04-30
723424,2015-05-25
723424,2015-05-29
723424,2015-06-04
723424,2015-07-12
723424,2015-07-14
723424,2015-07-16
723424,2015-07-22
723424,2015-08-09
723424,2015-08-11
723424,2015-08-17
723424,2015-08-19
723424,2015-08-25
723424,2015-08-30
723424,2015-09-01
723424,2015-10-01
723424,2016-02-01
723424,2016-02-09
723424,2016-02-14
723424,2016-02-16
723424,2016-02-21
723424,2016-02-26
723424,2016-02-29
723424,2016-03-03
723424,2016-03-08
723424,2016-03-17
723424,2016-03-19
723424,2016-03-23
723424,2016-03-24
723424,2016-03-26
723424,2016-03-31
723424,2016-04-06
723424,2016-04-08
723424,2016-04-10
723424,2016-04-15
723424,2016-04-17
723424,2016-04-20
723424,2016-04-22
723424,2016-04-25
723424,2016-05-10
723424,2016-05-15
723424,2016-05-20
723424,2016-05-25
723424,2016-06-01
723424,2016-06-15
723424,2016-06-19
723424,2016-07-01
723424,2016-07-03
723424,2016-07-10
723424,2016-07-17
723424,2016-07-22
723424,2016-07-25
723424,2016-07-27
723424,2016-07-31
723424,2016-08-02
723424,2016-08-06
723424,2016-08-09
723424,2016-08-17
723424,2016-08-24
723424,2016-09-04
723424,2016-09-06
723424,2016-09-10
723424,2016-09-21
723424,2016-10-04
723424,2016-10-07
723424,2016-10-11
723424,2016-10-13
723424,2016-10-18
723424,2016-10-23
723424,2016-11-07
723424,2016-12-01
723424,2016-12-11
723424,2016-12-19
723424,2017-01-02
723424,2017-03-06
808393,2016-02-08
808393,2016-02-14
808393,2016-02-28
808393,2016-03-01
808393,2016-06-04
808393,2016-07-31
808393,2016-09-01
11236812,2016-04-07
14971802,2016-09-19
14971802,2016-09-20
14971802,2016-10-12
8784294,2016-07-11
8784294,2016-07-18
8784294,2016-07-24
8784294,2016-07-31
8784294,2016-08-07
8784294,2016-08-13
8784294,2016-08-15
8784294,2016-09-02
8784294,2016-09-14
8784294,2016-09-21
8784294,2016-09-25
8784294,2016-10-02
8784294,2016-10-23
8784294,2016-10-30
8784294,2016-11-06
8784294,2016-11-14
8784294,2016-11-21
8784294,2016-11-27
8784294,2016-12-04
8784294,2016-12-12
8784294,2016-12-19
8784294,2016-12-23
8784294,2017-01-02
8784294,2017-01-09
8784294,2017-01-16
8784294,2017-01-22
8784294,2017-01-29
8784294,2017-02-04
8784294,2017-02-13
8784294,2017-02-21
8784294,2017-03-17
8784294,2017-03-19
8784294,2017-03-25
8784294,2017-03-29
8784294,2017-03-31
8784294,2017-04-02
6303990,2015-06-07
6303990,2015-07-12
6303990,2015-08-09
6303990,2015-08-16
